,title,cast,budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,director,Action,Adventure,Animation,Fantasy,Science Fiction,Romance,TV Movie,Crime,Thriller,Horror,Drama,Comedy,Foreign,Family,Mystery,War,History,Documentary,Music,Western,Steven Spielberg,Clint Eastwood,Ridley Scott,Robert Rodriguez,Martin Scorsese,Renny Harlin,Steven Soderbergh,Tim Burton,Oliver Stone,Robert Zemeckis,Brian De Palma,Woody Allen,Michael Bay,Joel Schumacher,Tony Scott,Bobby Farrelly,Ron Howard,Kevin Smith,Paul W.S. Anderson,David Fincher,Richard Donner,Rob Reiner,Shawn Levy,Richard Linklater,Wes Craven,Francis Ford Coppola,John Carpenter,Spike Lee,Barry Levinson,Chris Columbus,Peter Jackson,Joel Coen,M. Night Shyamalan,Rob Cohen,Adam Shankman,Quentin Tarantino,Christopher Nolan,Antoine Fuqua,Danny Boyle,Dennis Dugan,Bryan Singer,Roland Emmerich,John McTiernan,Alfred Hitchcock,Sam Raimi,F. Gary Gray,Stephen Frears,Todd Phillips,John Singleton,Phillip Noyce,Doug Liman,Zack Snyder,Lasse Hallström,James Cameron,Tom Shadyac,Harold Ramis,Martin Campbell,Jay Roach,Simon West,Sam Mendes,George Miller,Edward Zwick,Marc Forster,Ang Lee,Gore Verbinski,Wolfgang Petersen,Wes Anderson,Brett Ratner,Barry Sonnenfeld,Guy Ritchie,Garry Marshall,Paramount Pictures,Universal Pictures,Columbia Pictures,Twentieth Century Fox Film Corporation,New Line Cinema,Walt Disney Pictures,Village Roadshow Pictures,United Artists,Miramax Films,Columbia Pictures Corporation,Warner Bros.,DreamWorks SKG
2354,Steve Jobs,"['Michael Fassbender', 'Kate Winslet', 'Seth Rogen']",30000000.0,"['Drama', 'History']",en,53.670525,"['Universal Pictures', 'Scott Rudin Productions', 'Legendary Pictures']",['United States of America'],2015-10-09,34441873.0,122.0,['English'],6.8,1573.0,Danny Boyle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2357,The Legend of the Lone Ranger,"['Christopher Lloyd', 'Matt Clark', 'Juanin Clay']",18000000.0,"['Action', 'Adventure', 'Romance', 'Western']",en,11.725805,['ITC Entertainment'],['United States of America'],1981-08-20,2945600.0,98.0,['English'],3.7,14.0,William A. Fraker,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,The Tailor of Panama,"['Pierce Brosnan', 'Geoffrey Rush', 'Jamie Lee Curtis']",21000000.0,"['Drama', 'Thriller']",en,7.047975,"['Columbia Pictures', 'Merlin Films']","['Ireland', 'United States of America']",2001-02-11,28008462.0,109.0,"['English', 'Español']",6.2,92.0,John Boorman,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2359,Blow Out,"['John Travolta', 'Nancy Allen', 'John Lithgow']",18000000.0,"['Drama', 'Mystery', 'Thriller']",en,13.628601000000002,['Cinema 77'],['United States of America'],1981-07-24,12000000.0,108.0,['English'],7.3,236.0,Brian De Palma,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,Getaway,"['Ethan Hawke', 'Selena Gomez', 'Jon Voight']",18000000.0,"['Action', 'Crime']",en,16.520516,"['Dark Castle Entertainment', 'Signature Pictures', 'After Dark Films']","['Bulgaria', 'United States of America']",2013-08-29,10501938.0,90.0,['English'],4.9,246.0,Courtney Solomon,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,The Ice Storm,"['Kevin Kline', 'Joan Allen', 'Sigourney Weaver']",18000000.0,['Drama'],en,14.916264000000002,"['Fox Searchlight Pictures', 'Good Machine', 'Canal+ Droits Audiovisuels']","['France', 'United States of America']",1997-09-27,8038061.0,112.0,['English'],6.9,176.0,Ang Lee,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,And So It Goes,"['Michael Douglas', 'Diane Keaton', 'Sterling Jerins']",18000000.0,"['Comedy', 'Drama', 'Romance']",en,9.633711,"['Castle Rock Entertainment', 'Envision Entertainment', 'ASIG Productions']",['United States of America'],2014-07-20,25312387.0,94.0,['English'],5.7,164.0,Rob Reiner,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,Nine 1/2 Weeks,"['Mickey Rourke', 'Kim Basinger', 'Margaret Whitton']",17000000.0,"['Drama', 'Romance']",en,12.313143,"['Metro-Goldwyn-Mayer (MGM)', 'Producers Sales Organization (PSO)', 'Jonesfilm']",['United States of America'],1986-02-14,6735922.0,117.0,['English'],5.8,177.0,Adrian Lyne,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,Dragonslayer,"['Peter MacNicol', 'Caitlin Clarke', 'Ralph Richardson']",18000000.0,['Fantasy'],en,3.258422,"['Paramount Pictures', 'Walt Disney Productions']",['United Kingdom'],1981-06-26,14110013.0,108.0,"['English', 'Magyar']",6.5,67.0,Matthew Robbins,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2368,Ed Wood,"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker']",18000000.0,"['Comedy', 'Drama', 'History']",en,24.548633,['Touchstone Pictures'],['United States of America'],1994-09-27,5887457.0,127.0,['English'],7.3,630.0,Tim Burton,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,Labor Day,"['Josh Brolin', 'Kate Winslet', 'Gattlin Griffith']",18000000.0,['Drama'],en,17.683563,"['Mr. Mudd Production', 'Indian Paintbrush', 'Right of Way Films']",['United States of America'],2013-12-27,20275812.0,111.0,['English'],6.7,299.0,Jason Reitman,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,Mongol: The Rise of Genghis Khan,"['Tadanobu Asano', 'Sun Honglei', 'Khulan Chuluun']",18000000.0,['History'],ru,10.1449,"['Kinokompaniya CTB', 'X-Filme Creative Pool', 'Andreevsky Flag Film Company']","['Russia', 'Germany', 'Kazakhstan']",2007-09-20,26527510.0,120.0,"['普通话', '']",6.5,158.0,Sergei Bodrov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,RockNRolla,"['Mark Strong', 'Tom Wilkinson', 'Toby Kebbell']",18000000.0,"['Action', 'Crime', 'Thriller']",en,31.887978000000004,"['StudioCanal', 'Dark Castle Entertainment', 'Toff Guy Films']",['United Kingdom'],2008-09-04,25739015.0,114.0,"['English', 'Pусский']",6.9,836.0,Guy Ritchie,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,Mao's Last Dancer,"['Chi Cao', 'Chengwu Guo', 'Wen Bin Huang']",25000000.0,"['Drama', 'Romance']",en,1.876811,['Great Scott Productions Pty. Ltd.'],['Australia'],2009-10-01,20719451.0,117.0,"['English', '普通话']",6.8,28.0,Bruce Beresford,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,Midnight Special,"['Michael Shannon', 'Jaeden Lieberher', 'Joel Edgerton']",18000000.0,"['Adventure', 'Drama', 'Science Fiction']",en,32.717853000000005,"['Warner Bros.', 'Faliro House Productions', 'Tri-State Pictures']",['United States of America'],2016-02-18,6212282.0,112.0,['English'],6.2,694.0,Jeff Nichols,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2377,The Railway Man,"['Jeremy Irvine', 'Colin Firth', 'Stellan Skarsgård']",18000000.0,"['Drama', 'History']",en,13.916583,"['Archer Street Productions', 'Lionsgate', 'Pictures in Paradise']","['Australia', 'United Kingdom']",2013-12-26,22309223.0,116.0,['English'],6.7,273.0,Jonathan Teplitzky,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,The Wraith,"['Charlie Sheen', 'Nick Cassavetes', 'Sherilyn Fenn']",2700000.0,"['Romance', 'Science Fiction', 'Horror', 'Action', 'Crime']",en,10.47644,"['New Century Entertainment Corporation', 'Alliance Entertainment', 'Turbo Productions']","['United States of America', 'Canada']",1986-11-21,3500000.0,93.0,['English'],5.9,108.0,Mike Marvin,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,Salton Sea,"['Val Kilmer', '""Vincent DOnofrio""', 'Adam Goldberg']",18000000.0,"['Drama', 'Mystery', 'Thriller']",en,10.991281,"['Castle Rock Entertainment', 'Darkwoods Productions']",['United States of America'],2002-01-01,676698.0,103.0,['English'],7.0,104.0,D.J. Caruso,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,Metallica: Through the Never,"['Dane DeHaan', 'Mackenzie Gray', 'James Hetfield']",18000000.0,['Music'],en,7.871686,"['Exclusive Media Group', 'Picturehouse Entertainment']",['United States of America'],2013-09-25,7972967.0,93.0,['English'],6.7,83.0,Nimród Antal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,The Informers,"['Billy Bob Thornton', 'Kim Basinger', 'Mickey Rourke']",18000000.0,['Drama'],en,6.333869,['Senator Entertainment Co'],"['Germany', 'United States of America']",2008-11-05,382174.0,98.0,['English'],4.4,60.0,Gregor Jordan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,Carlos,"['Edgar Ramírez', 'Alexander Scheer', 'Fadi Abi Samra']",18000000.0,"['Crime', 'Drama', 'Thriller', 'History']",en,1.138383,"['Egoli Tossell Film AG', 'Canal+', 'Arte France']","['France', 'Germany']",2010-05-19,871279.0,338.0,"['Français', 'Deutsch', 'English', 'Español', 'العربية', 'Magyar', '日本語', 'Pусский']",6.7,50.0,Olivier Assayas,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,Day of the Dead,"['Lori Cardille', 'Terry Alexander', 'Joseph Pilato']",3500000.0,"['Horror', 'Science Fiction']",en,18.025206,"['Dead Films', 'Laurel Entertainment', 'Toei']","['United States of America', 'Japan']",1985-07-19,34000000.0,96.0,['English'],6.9,270.0,George A. Romero,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,Renaissance,"['Daniel Craig', 'Catherine McCormack', 'Romola Garai']",18000000.0,"['Action', 'Animation', 'Science Fiction']",fr,9.244181,"['Onyx Films', 'Backup Films', 'France2 Cinéma']","['France', 'United Kingdom', 'Luxembourg']",2006-03-16,1831348.0,105.0,"['English', 'Français']",6.7,77.0,Christian Volckman,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,Red Sonja,"['Arnold Schwarzenegger', 'Brigitte Nielsen', 'Sandahl Bergman']",17900000.0,"['Adventure', 'Fantasy', 'Action']",en,12.752463,"['Famous Films (II)', 'Metro-Goldwyn-Mayer (MGM)', 'Dino De Laurentiis Company']","['Netherlands', 'United States of America']",1985-04-09,6948633.0,89.0,['English'],5.0,206.0,Richard Fleischer,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,Red Lights,"['Sigourney Weaver', 'Robert De Niro', 'Cillian Murphy']",14000000.0,['Thriller'],en,22.748174,"['First Generation Films', 'Antena 3 Films', 'Televisió de Catalunya TV3']","['Spain', 'United States of America']",2012-03-02,13551174.0,119.0,['English'],6.0,376.0,Rodrigo Cortés,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,Superbad,"['Jonah Hill', 'Michael Cera', 'Christopher Mintz-Plasse']",20000000.0,['Comedy'],en,33.436091999999995,"['Columbia Pictures', 'Apatow Productions']",['United States of America'],2007-08-17,121463226.0,113.0,['English'],7.0,2100.0,Greg Mottola,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2395,Step Up 2: The Streets,"['Briana Evigan', 'Robert Hoffman', 'Will Kemp']",23000000.0,"['Music', 'Drama', 'Romance']",en,28.973074,"['Summit Entertainment', 'Offspring Entertainment', 'Touchstone Pictures']",['United States of America'],2008-02-14,150816700.0,98.0,"['Pусский', 'English']",6.5,640.0,Jon M. Chu,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,Hoodwinked!,"['Anne Hathaway', 'Glenn Close', 'Jim Belushi']",15000000.0,"['Animation', 'Comedy', 'Family']",en,23.980329,"['The Weinstein Company', 'Kanbar Entertainment', 'Blue Yonder Films']",['United States of America'],2005-12-16,51053787.0,80.0,['English'],5.9,479.0,Cory Edwards,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,Hotel Rwanda,"['Don Cheadle', 'Sophie Okonedo', 'Nick Nolte']",17500000.0,"['Drama', 'History', 'War']",en,28.60542,"['Lions Gate Films', 'United Artists', 'Industrial Development Corporation of South Africa']","['Canada', 'United Kingdom', 'United States of America', 'Italy', 'South Africa']",2004-09-11,38000000.0,121.0,"['English', 'Français']",7.5,793.0,Terry George,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2398,Hitman,"['Timothy Olyphant', 'Dougray Scott', 'Olga Kurylenko']",24000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,42.669304,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Anka Film']","['France', 'United States of America']",2007-11-21,99965753.0,89.0,"['English', 'Pусский', 'Srpski']",5.9,966.0,Xavier Gens,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2399,Black Nativity,"['Forest Whitaker', 'Angela Bassett', 'Jennifer Hudson']",17500000.0,"['Drama', 'Music']",en,7.180403,"['Fox Searchlight Pictures', 'Malvern Pictures']",['United States of America'],2013-11-27,7018189.0,93.0,['English'],5.8,16.0,Kasi Lemmons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,The Prince,"['Bruce Willis', 'Jason Patric', 'John Cusack']",18000000.0,"['Thriller', 'Action']",en,21.638673,"['Grindstone Entertainment Group', 'Emmett/Furla Films', 'Oasis Films']",['United States of America'],2014-08-22,266586800.0,93.0,['English'],4.6,218.0,Brian A Miller,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,Aliens,"['Sigourney Weaver', 'Michael Biehn', 'James Remar']",18500000.0,"['Horror', 'Action', 'Thriller', 'Science Fiction']",en,67.66094,"['Twentieth Century Fox Film Corporation', 'SLM Production Group', 'Brandywine Productions']","['United Kingdom', 'United States of America']",1986-07-18,183316455.0,137.0,['English'],7.7,3220.0,James Cameron,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2404,My Fair Lady,"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway']",17000000.0,"['Drama', 'Family', 'Music', 'Romance']",en,20.786616,['Warner Bros.'],['United States of America'],1964-10-21,72070731.0,170.0,['English'],7.4,352.0,George Cukor,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2405,I Know What You Did Last Summer,"['Jennifer Love Hewitt', 'Sarah Michelle Gellar', 'Ryan Phillippe']",17000000.0,"['Horror', 'Thriller', 'Mystery']",en,27.654472,"['Columbia Pictures Corporation', 'Mandalay Entertainment', 'Summer Knowledge LLC']",['United States of America'],1997-10-17,125586134.0,100.0,['English'],5.6,687.0,Jim Gillespie,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2406,Let's Be Cops,"['Jake Johnson', 'Damon Wayans Jr.', 'Nina Dobrev']",17000000.0,['Comedy'],en,70.66892299999998,"['Twentieth Century Fox Film Corporation', 'WideAwake', 'Genre Films']",['United States of America'],2014-08-13,136621271.0,104.0,['English'],6.4,1219.0,Luke Greenfield,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
